idade,renda,propriedade_casa,tempo_emprego,intencao_emprestimo,classificacao,vlr_emprestimo,tx_juros,status_emprestimo,pct_renda_emprestimo,inadimplencia_arquivada,hist_credito,nivel_risco,faixa_renda,faixa_emprestimo,alerta_comprometimento,faixa_hist_credito
23.0,80000,Alugada,3.0,Educacão,D,4000,14.46,0,0.05,Sim,4,Risco Médio,Alta,Baixo,False,Curto
22.0,80000,Alugada,6.0,Educacão,B,4000,11.12,0,0.05,Não,4,Risco Baixo,Alta,Baixo,False,Curto
22.0,40000,Financiada,3.0,Saúde,B,6700,10.65,0,0.17,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
24.0,81996,Alugada,1.0,Consolidação de dívidas,C,4000,12.53,0,0.05,Não,4,Risco Médio-Baixo,Alta,Baixo,False,Curto
26.0,82000,Alugada,2.0,Educacão,C,4000,13.48,0,0.05,Não,2,Risco Médio-Baixo,Alta,Baixo,False,Muito Curto
26.0,34000,Financiada,5.0,Educacão,B,5500,10.65,1,0.16,Não,3,Risco Baixo,Muito Baixa,Baixo,False,Curto
23.0,92000,Alugada,2.0,Educacão,A,4000,5.42,0,0.04,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
24.0,93000,Alugada,8.0,Saúde,A,4000,5.42,0,0.04,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
24.0,95000,Alugada,0.0,Educacão,A,4000,7.9,0,0.04,Não,4,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
23.0,95000,Alugada,7.0,Educacão,B,4000,11.49,0,0.04,Não,3,Risco Baixo,Muito Alta,Baixo,False,Curto
23.0,40000,Propria,1.0,,B,15000,12.42,0,0.38,Não,4,Risco Baixo,Baixa,Médio,False,Curto
24.0,40000,Financiada,3.0,Educacão,B,6400,9.91,0,0.16,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
26.0,98000,Alugada,3.0,,A,4000,9.32,0,0.04,Não,2,Risco Muito Baixo,Muito Alta,Baixo,False,Muito Curto
22.0,40000,Financiada,6.0,Saúde,A,7500,7.51,0,0.19,Não,3,Risco Muito Baixo,Baixa,Médio,False,Curto
23.0,88000,Alugada,4.0,Reforma,A,4000,7.14,1,0.05,Não,4,Risco Muito Baixo,Muito Alta,Baixo,False,Curto
24.0,40000,Financiada,8.0,Consolidação de dívidas,A,4500,6.62,0,0.11,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,40000,Financiada,3.0,Consolidação de dívidas,A,2000,7.9,0,0.05,Não,2,Risco Muito Baixo,Baixa,Muito Baixo,False,Muito Curto
21.0,40000,Propria,0.0,Educacão,C,2500,14.27,0,0.06,Não,2,Risco Médio-Baixo,Baixa,Muito Baixo,False,Muito Curto
26.0,34000,Financiada,3.0,Saúde,D,4000,17.58,1,0.12,Não,3,Risco Médio,Muito Baixa,Baixo,False,Curto
26.0,130000,Alugada,0.0,Educacão,B,4000,10.99,0,0.03,Não,3,Risco Baixo,Muito Alta,Baixo,False,Curto
24.0,118068,Alugada,0.0,Consolidação de dívidas,B,4000,10.51,1,0.03,Não,3,Risco Baixo,Muito Alta,Baixo,False,Curto
26.0,131000,Alugada,10.0,Reforma,C,4000,12.84,0,0.03,Sim,3,Risco Médio-Baixo,Muito Alta,Baixo,False,Curto
21.0,40000,Financiada,5.0,Pessoal,A,5000,6.62,0,0.13,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
26.0,158000,Alugada,0.0,Reforma,D,4000,14.84,1,0.03,Não,3,Risco Médio,Muito Alta,Baixo,False,Curto
24.0,15000,Alugada,8.0,Consolidação de dívidas,C,4200,13.11,1,0.28,Sim,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,16000,Alugada,2.0,Consolidação de dívidas,D,4200,,1,0.26,Não,4,Risco Médio,Muito Baixa,Baixo,False,Curto
21.0,19000,Alugada,2.0,Reforma,C,4200,,1,0.22,Sim,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,21000,Alugada,3.0,Educacão,A,4200,,0,0.2,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
24.0,40000,Financiada,6.0,,B,10000,9.91,0,0.25,Não,3,Risco Baixo,Baixa,Médio,False,Curto
23.0,21600,Alugada,0.0,Pessoal,C,4200,15.23,0,0.19,Não,4,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
22.0,22560,Alugada,3.0,Pessoal,D,4200,15.2,1,0.19,Sim,4,Risco Médio,Muito Baixa,Baixo,False,Curto
23.0,40000,Financiada,7.0,Saúde,A,4000,7.51,0,0.1,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
23.0,23520,Alugada,8.0,Saúde,A,4200,,0,0.18,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
25.0,24996,Alugada,1.0,Pessoal,C,4200,14.26,0,0.17,Sim,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,26000,Alugada,0.0,Pessoal,E,4200,16.0,1,0.16,Não,2,Risco Médio-Alto,Muito Baixa,Baixo,False,Muito Curto
22.0,28080,Alugada,,Saúde,B,4200,9.91,1,0.15,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
25.0,40000,Financiada,9.0,Reforma,B,8000,,0,0.2,Não,4,Risco Baixo,Baixa,Médio,False,Curto
26.0,29000,Alugada,10.0,Consolidação de dívidas,B,4200,,0,0.14,Não,3,Risco Baixo,Muito Baixa,Baixo,False,Curto
26.0,30000,Alugada,3.0,Pessoal,B,4200,9.91,0,0.14,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
26.0,30000,Alugada,1.0,Educacão,D,4200,16.49,1,0.14,Não,3,Risco Médio,Muito Baixa,Baixo,False,Curto
25.0,30000,Alugada,3.0,Saúde,D,4200,15.99,0,0.14,Não,3,Risco Médio,Muito Baixa,Baixo,False,Curto
25.0,12000,Alugada,3.0,Consolidação de dívidas,C,4350,12.98,1,0.36,Sim,4,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
23.0,40000,Propria,,,A,2000,,0,0.05,Não,4,Risco Muito Baixo,Baixa,Muito Baixo,False,Curto
22.0,22000,Alugada,6.0,Saúde,C,4350,11.54,0,0.2,Não,3,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
23.0,40000,Propria,,,A,7500,5.42,0,0.19,Não,2,Risco Muito Baixo,Baixa,Médio,False,Muito Curto
22.0,30000,Alugada,,Educacão,A,4350,6.03,0,0.14,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
23.0,40000,Propria,7.0,Saúde,A,5000,8.49,0,0.13,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
23.0,40000,Financiada,3.0,,B,4000,9.99,0,0.1,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
26.0,40000,Financiada,3.0,Saúde,A,2200,8.49,0,0.06,Não,3,Risco Muito Baixo,Baixa,Muito Baixo,False,Curto
25.0,40000,Financiada,0.0,Saúde,A,3600,7.49,0,0.09,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
24.0,14400,Alugada,0.0,Consolidação de dívidas,B,4375,,1,0.3,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,40000,Financiada,7.0,Pessoal,B,4000,10.99,0,0.1,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
26.0,40000,Financiada,6.0,Reforma,B,6000,11.99,0,0.15,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
26.0,15000,Alugada,0.0,Consolidação de dívidas,B,4375,12.69,1,0.29,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
24.0,16800,Alugada,,Consolidação de dívidas,B,4375,9.99,1,0.26,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,22044,Alugada,3.0,Reforma,E,4375,16.4,1,0.2,Sim,3,Risco Médio-Alto,Muito Baixa,Baixo,False,Curto
26.0,24480,Alugada,0.0,Saúde,A,4375,5.79,0,0.18,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
23.0,50000,Alugada,5.0,Consolidação de dívidas,A,4375,8.49,0,0.09,Não,2,Risco Muito Baixo,Média,Baixo,False,Muito Curto
22.0,14400,Alugada,0.0,Reforma,E,4400,19.91,1,0.31,Não,4,Risco Médio-Alto,Muito Baixa,Baixo,False,Curto
22.0,19200,Alugada,6.0,Pessoal,B,4400,11.49,1,0.23,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
21.0,20000,Alugada,3.0,Pessoal,A,4400,6.91,0,0.22,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
24.0,25000,Alugada,0.0,Consolidação de dívidas,A,4400,6.76,0,0.18,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
21.0,40000,Financiada,5.0,Educacão,C,2000,12.99,0,0.05,Sim,4,Risco Médio-Baixo,Baixa,Muito Baixo,False,Curto
22.0,32496,Alugada,5.0,Pessoal,A,4400,8.49,0,0.14,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
23.0,40000,Financiada,3.0,Saúde,A,5000,5.42,0,0.13,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
23.0,40000,Financiada,7.0,Educacão,C,6000,14.79,0,0.15,Não,2,Risco Médio-Baixo,Baixa,Baixo,False,Muito Curto
26.0,40000,Financiada,5.0,Educacão,A,7200,7.49,0,0.18,Não,2,Risco Muito Baixo,Baixa,Médio,False,Muito Curto
22.0,34000,Financiada,6.0,,D,15000,15.99,1,0.44,Sim,2,Risco Médio,Muito Baixa,Médio,True,Muito Curto
23.0,38000,Alugada,5.0,,B,4400,11.71,0,0.12,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
23.0,43000,Alugada,7.0,Saúde,B,4400,11.99,1,0.1,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
22.0,40000,Financiada,6.0,Consolidação de dívidas,C,5000,12.99,0,0.13,Sim,2,Risco Médio-Baixo,Baixa,Baixo,False,Muito Curto
24.0,49000,Alugada,8.0,Consolidação de dívidas,D,4400,16.77,1,0.09,Sim,3,Risco Médio,Baixa,Baixo,False,Curto
22.0,60000,Alugada,0.0,Educacão,C,4400,15.23,0,0.07,Sim,3,Risco Médio-Baixo,Média,Baixo,False,Curto
24.0,72000,Alugada,6.0,Pessoal,A,4400,,0,0.06,Não,4,Risco Muito Baixo,Alta,Baixo,False,Curto
24.0,80000,Alugada,7.0,Educacão,E,4400,19.03,0,0.06,Sim,2,Risco Médio-Alto,Alta,Baixo,False,Muito Curto
23.0,40000,Financiada,7.0,,B,13000,9.99,0,0.33,Não,3,Risco Baixo,Baixa,Médio,False,Curto
26.0,95459,Alugada,10.0,Consolidação de dívidas,C,4400,13.8,0,0.05,Não,4,Risco Médio-Baixo,Muito Alta,Baixo,False,Curto
24.0,33600,Alugada,5.0,Pessoal,B,4450,11.49,0,0.13,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
24.0,42200,Alugada,5.0,Consolidação de dívidas,A,4450,9.32,0,0.11,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,40000,Financiada,5.0,Pessoal,A,5400,7.42,0,0.14,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
22.0,40000,Financiada,7.0,Educacão,A,14000,7.49,0,0.35,Não,3,Risco Muito Baixo,Baixa,Médio,False,Curto
22.0,14400,Alugada,0.0,Educacão,A,4500,7.88,1,0.31,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
25.0,40000,Financiada,2.0,Pessoal,B,4500,10.99,0,0.11,Não,3,Risco Baixo,Baixa,Baixo,False,Curto
25.0,40000,Financiada,9.0,Consolidação de dívidas,C,3500,13.49,0,0.09,Não,3,Risco Médio-Baixo,Baixa,Baixo,False,Curto
24.0,40000,Financiada,3.0,,B,3200,10.99,0,0.08,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
23.0,15600,Alugada,1.0,,A,4500,5.99,1,0.29,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
25.0,15600,Alugada,3.0,Pessoal,A,4500,7.51,1,0.29,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
22.0,40000,Financiada,3.0,Consolidação de dívidas,B,7500,11.49,0,0.19,Não,3,Risco Baixo,Baixa,Médio,False,Curto
24.0,40000,Propria,6.0,Educacão,A,2800,8.49,0,0.07,Não,4,Risco Muito Baixo,Baixa,Muito Baixo,False,Curto
25.0,17600,Alugada,,Pessoal,C,4500,13.99,1,0.26,Não,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
25.0,40000,Propria,0.0,Saúde,A,11000,8.49,0,0.28,Não,2,Risco Muito Baixo,Baixa,Médio,False,Muito Curto
23.0,18000,Alugada,,,A,4500,7.49,1,0.25,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
24.0,40000,Financiada,5.0,Reforma,A,15000,7.49,0,0.38,Não,2,Risco Muito Baixo,Baixa,Médio,False,Muito Curto
24.0,40000,Financiada,5.0,Consolidação de dívidas,B,3000,11.99,0,0.07,Não,4,Risco Baixo,Baixa,Muito Baixo,False,Curto
23.0,40000,Financiada,6.0,Saúde,B,13200,,0,0.33,Não,4,Risco Baixo,Baixa,Médio,False,Curto
23.0,40000,Financiada,2.0,Saúde,B,2000,10.99,0,0.05,Não,4,Risco Baixo,Baixa,Muito Baixo,False,Curto
21.0,18000,Alugada,2.0,Pessoal,B,4500,10.38,1,0.25,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,40000,Financiada,2.0,Reforma,B,2500,9.99,0,0.06,Não,2,Risco Baixo,Baixa,Muito Baixo,False,Muito Curto
23.0,18000,Alugada,0.0,Consolidação de dívidas,B,4500,12.21,1,0.25,Não,3,Risco Baixo,Muito Baixa,Baixo,False,Curto
24.0,18200,Alugada,8.0,Educacão,A,4500,8.94,1,0.25,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,40000,Financiada,6.0,Consolidação de dívidas,A,10000,5.79,0,0.25,Não,4,Risco Muito Baixo,Baixa,Médio,False,Curto
25.0,18204,Alugada,0.0,Educacão,C,4500,13.61,1,0.25,Não,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
26.0,40000,Propria,0.0,Saúde,B,4300,10.74,0,0.11,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
21.0,20000,Alugada,5.0,Pessoal,C,4500,13.49,0,0.23,Não,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,40000,Financiada,9.0,Saúde,B,2125,11.11,0,0.05,Não,4,Risco Baixo,Baixa,Muito Baixo,False,Curto
21.0,20004,Alugada,4.0,Saúde,A,4500,8.0,0,0.22,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
21.0,20400,Alugada,2.0,Pessoal,B,4500,10.99,0,0.22,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
25.0,21000,Alugada,0.0,Consolidação de dívidas,B,4500,9.62,0,0.21,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
25.0,21000,Alugada,2.0,Educacão,E,4500,16.45,1,0.21,Sim,4,Risco Médio-Alto,Muito Baixa,Baixo,False,Curto
22.0,40000,Financiada,7.0,Pessoal,A,10850,7.66,0,0.27,Não,4,Risco Muito Baixo,Baixa,Médio,False,Curto
23.0,21600,Alugada,1.0,Educacão,D,4500,15.65,1,0.21,Não,2,Risco Médio,Muito Baixa,Baixo,False,Muito Curto
23.0,23421,Alugada,3.0,Saúde,E,4500,17.99,1,0.19,Sim,3,Risco Médio-Alto,Muito Baixa,Baixo,False,Curto
23.0,34000,Financiada,0.0,Educacão,C,4000,14.17,1,0.12,Não,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,40000,Financiada,6.0,Pessoal,B,7200,11.11,0,0.18,Não,2,Risco Baixo,Baixa,Médio,False,Muito Curto
21.0,23916,Alugada,2.0,Educacão,B,4500,9.62,0,0.19,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
26.0,24000,Alugada,10.0,Saúde,B,4500,12.42,0,0.19,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
24.0,40000,Financiada,6.0,Consolidação de dívidas,B,5000,11.11,0,0.13,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
26.0,24000,Alugada,5.0,,A,4500,5.79,0,0.19,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
22.0,24000,Alugada,0.0,Educacão,B,4500,11.49,0,0.19,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
25.0,40000,Financiada,1.0,Reforma,A,4000,7.29,0,0.1,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
22.0,24500,Alugada,3.0,Consolidação de dívidas,A,4500,8.94,0,0.18,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,25596,Alugada,2.0,Saúde,B,4500,9.99,0,0.18,Não,4,Risco Baixo,Muito Baixa,Baixo,False,Curto
23.0,26000,Alugada,3.0,Saúde,A,4500,8.49,1,0.17,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
25.0,30996,Alugada,9.0,,A,4500,6.92,0,0.15,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
24.0,32000,Alugada,,Saúde,A,4500,7.29,0,0.14,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
23.0,32400,Alugada,4.0,Educacão,A,4500,7.49,0,0.14,Não,4,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
22.0,40000,Financiada,1.0,Educacão,A,4800,5.42,0,0.12,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
22.0,33000,Alugada,2.0,Pessoal,A,4500,7.88,0,0.14,Não,3,Risco Muito Baixo,Muito Baixa,Baixo,False,Curto
23.0,33000,Alugada,1.0,Consolidação de dívidas,D,4500,15.05,1,0.14,Não,4,Risco Médio,Muito Baixa,Baixo,False,Curto
21.0,40000,Financiada,3.0,Consolidação de dívidas,A,8000,6.92,0,0.2,Não,4,Risco Muito Baixo,Baixa,Médio,False,Curto
22.0,35000,Alugada,2.0,,C,4500,14.27,0,0.13,Sim,2,Risco Médio-Baixo,Muito Baixa,Baixo,False,Muito Curto
23.0,35000,Alugada,5.0,Pessoal,B,4500,10.59,0,0.13,Não,2,Risco Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,35000,Alugada,1.0,Saúde,C,4500,12.87,0,0.13,Sim,3,Risco Médio-Baixo,Muito Baixa,Baixo,False,Curto
22.0,40000,Financiada,5.0,Saúde,B,8000,10.74,0,0.2,Não,3,Risco Baixo,Baixa,Médio,False,Curto
23.0,40000,Financiada,7.0,,B,14000,,0,0.35,Não,3,Risco Baixo,Baixa,Médio,False,Curto
21.0,36000,Alugada,0.0,Educacão,A,4500,6.62,0,0.13,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
26.0,40000,Financiada,5.0,Saúde,A,16000,,0,0.4,Não,3,Risco Muito Baixo,Baixa,Alto,True,Curto
26.0,34000,Financiada,4.0,Pessoal,A,12250,6.91,1,0.36,Não,4,Risco Muito Baixo,Muito Baixa,Médio,False,Curto
22.0,36000,Alugada,5.0,Educacão,A,4500,6.17,0,0.13,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
24.0,36000,Alugada,5.0,,A,4500,7.14,0,0.13,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,40000,Propria,5.0,Saúde,B,6000,9.25,0,0.15,Não,3,Risco Baixo,Baixa,Baixo,False,Curto
22.0,37342,Alugada,3.0,,C,4500,11.03,0,0.12,Sim,2,Risco Médio-Baixo,Baixa,Baixo,False,Muito Curto
23.0,40000,Financiada,2.0,Saúde,B,7000,8.88,0,0.17,Não,3,Risco Baixo,Baixa,Baixo,False,Curto
24.0,37500,Alugada,0.0,Pessoal,A,4500,5.42,0,0.12,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
24.0,40000,Propria,0.0,Pessoal,A,6900,6.91,0,0.17,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,32000,Alugada,5.0,Saúde,A,4500,9.63,1,0.14,Não,2,Risco Muito Baixo,Muito Baixa,Baixo,False,Muito Curto
24.0,38000,Alugada,8.0,Saúde,B,4500,10.83,0,0.12,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
23.0,38004,Alugada,2.0,Educacão,A,4500,7.88,0,0.12,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
24.0,34000,Financiada,1.0,Consolidação de dívidas,D,7000,14.09,1,0.21,Não,2,Risco Médio,Muito Baixa,Baixo,False,Muito Curto
24.0,39000,Alugada,2.0,,B,4500,10.99,0,0.12,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
22.0,39996,Alugada,2.0,Educacão,C,4500,13.43,0,0.11,Não,4,Risco Médio-Baixo,Baixa,Baixo,False,Curto
22.0,40000,Alugada,6.0,Educacão,A,4500,7.66,0,0.11,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
26.0,40000,Alugada,0.0,Saúde,A,4500,7.74,0,0.11,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
25.0,40000,Propria,3.0,Educacão,D,12000,14.83,0,0.3,Não,4,Risco Médio,Baixa,Médio,False,Curto
24.0,40000,Alugada,8.0,Saúde,C,4500,12.84,0,0.11,Não,3,Risco Médio-Baixo,Baixa,Baixo,False,Curto
22.0,40000,Financiada,6.0,,B,4000,10.36,0,0.1,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
24.0,34068,Alugada,2.0,Educacão,D,4500,14.84,1,0.13,Não,3,Risco Médio,Muito Baixa,Baixo,False,Curto
23.0,41000,Alugada,6.0,Pessoal,C,4500,12.99,0,0.11,Não,4,Risco Médio-Baixo,Baixa,Baixo,False,Curto
25.0,40000,Financiada,6.0,Saúde,C,5000,12.61,0,0.13,Sim,4,Risco Médio-Baixo,Baixa,Baixo,False,Curto
21.0,36000,Alugada,1.0,,D,4500,17.27,1,0.13,Não,2,Risco Médio,Baixa,Baixo,False,Muito Curto
24.0,40000,Financiada,4.0,Saúde,B,3500,8.88,0,0.09,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
26.0,40000,Financiada,10.0,Reforma,A,5300,5.42,0,0.13,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
21.0,42000,Alugada,4.0,Consolidação de dívidas,A,4500,6.03,0,0.11,Não,4,Risco Muito Baixo,Baixa,Baixo,False,Curto
22.0,42000,Alugada,2.0,Consolidação de dívidas,B,4500,11.49,0,0.11,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
21.0,40000,Financiada,3.0,Consolidação de dívidas,A,6000,5.79,0,0.15,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
26.0,42000,Alugada,3.0,Pessoal,A,4500,7.66,0,0.11,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
25.0,43500,Alugada,0.0,Saúde,A,4500,6.76,0,0.1,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
25.0,43738,Alugada,0.0,Consolidação de dívidas,A,4500,5.99,0,0.1,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
26.0,44004,Alugada,2.0,Saúde,A,4500,7.74,0,0.1,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
23.0,45000,Alugada,0.0,,B,4500,9.25,0,0.1,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
21.0,41000,Alugada,2.0,Consolidação de dívidas,C,4500,13.49,1,0.11,Não,3,Risco Médio-Baixo,Baixa,Baixo,False,Curto
22.0,40000,Financiada,6.0,Pessoal,A,4800,,0,0.12,Não,2,Risco Muito Baixo,Baixa,Baixo,False,Muito Curto
26.0,48000,Alugada,10.0,Consolidação de dívidas,B,4500,11.11,0,0.09,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
23.0,48500,Alugada,0.0,Consolidação de dívidas,B,4500,12.21,0,0.09,Não,4,Risco Baixo,Baixa,Baixo,False,Curto
22.0,44000,Alugada,,Pessoal,D,4500,14.46,1,0.1,Sim,2,Risco Médio,Baixa,Baixo,False,Muito Curto
22.0,44000,Alugada,3.0,Pessoal,A,4500,5.79,1,0.1,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
21.0,40000,Financiada,3.0,Saúde,A,2500,6.76,0,0.06,Não,4,Risco Muito Baixo,Baixa,Muito Baixo,False,Curto
24.0,40000,Propria,6.0,,A,1000,6.76,0,0.03,Não,3,Risco Muito Baixo,Baixa,Muito Baixo,False,Curto
23.0,52800,Alugada,3.0,Educacão,A,4500,6.76,0,0.09,Não,4,Risco Muito Baixo,Média,Baixo,False,Curto
24.0,54100,Alugada,5.0,Pessoal,A,4500,7.14,0,0.08,Não,4,Risco Muito Baixo,Média,Baixo,False,Curto
26.0,40000,Propria,0.0,Reforma,B,10000,11.86,0,0.25,Não,4,Risco Baixo,Baixa,Médio,False,Curto
22.0,48300,Alugada,0.0,Reforma,B,4500,9.76,1,0.09,Não,2,Risco Baixo,Baixa,Baixo,False,Muito Curto
22.0,34000,Financiada,4.0,Pessoal,D,7750,15.21,1,0.23,Não,2,Risco Médio,Muito Baixa,Médio,False,Muito Curto
26.0,54396,Alugada,10.0,Saúde,C,4500,,0,0.08,Não,3,Risco Médio-Baixo,Média,Baixo,False,Curto
23.0,40000,Financiada,1.0,Pessoal,A,4000,7.14,0,0.1,Não,3,Risco Muito Baixo,Baixa,Baixo,False,Curto
24.0,40000,Propria,4.0,Pessoal,C,2000,14.35,0,0.05,Não,2,Risco Médio-Baixo,Baixa,Muito Baixo,False,Muito Curto
24.0,55000,Alugada,2.0,Consolidação de dívidas,A,4500,7.9,0,0.08,Não,2,Risco Muito Baixo,Média,Baixo,False,Muito Curto
23.0,55000,Alugada,4.0,,A,4500,8.49,0,0.08,Não,3,Risco Muito Baixo,Média,Baixo,False,Curto
22.0,55000,Alugada,4.0,Consolidação de dívidas,A,4500,6.76,0,0.08,Não,4,Risco Muito Baixo,Média,Baixo,False,Curto
24.0,40000,Financiada,2.0,,C,15250,13.98,0,0.38,Sim,2,Risco Médio-Baixo,Baixa,Alto,False,Muito Curto
24.0,40000,Financiada,5.0,,A,8000,,0,0.2,Não,4,Risco Muito Baixo,Baixa,Médio,False,Curto
26.0,58947,Alugada,10.0,Saúde,A,4500,6.03,0,0.08,Não,2,Risco Muito Baixo,Média,Baixo,False,Muito Curto
23.0,59000,Alugada,3.0,Saúde,C,4500,12.68,0,0.08,Sim,3,Risco Médio-Baixo,Média,Baixo,False,Curto
25.0,40000,Propria,0.0,Educacão,B,8000,10.38,0,0.2,Não,4,Risco Baixo,Baixa,Médio,False,Curto
23.0,54000,Alugada,5.0,Reforma,A,4500,8.49,1,0.08,Não,2,Risco Muito Baixo,Média,Baixo,False,Muito Curto
23.0,54000,Alugada,7.0,Educacão,B,4500,,1,0.08,Não,2,Risco Baixo,Média,Baixo,False,Muito Curto
23.0,62000,Alugada,7.0,,B,4500,12.42,0,0.07,Não,2,Risco Baixo,Média,Baixo,False,Muito Curto
22.0,40000,Financiada,2.0,Pessoal,A,8100,7.14,0,0.2,Não,3,Risco Muito Baixo,Baixa,Médio,False,Curto
25.0,60000,Alugada,9.0,Reforma,B,4500,10.99,1,0.07,Não,2,Risco Baixo,Média,Baixo,False,Muito Curto
